chemName,GeneId,action,chemId
verapamil,ORM1,unknown,CHEMBL6966
verapamil,ABCB1,unknown,CHEMBL6966
verapamil,SLC22A1,unknown,CHEMBL6966
verapamil,SLC22A4,unknown,CHEMBL6966
verapamil,SLC22A5,unknown,CHEMBL6966
verapamil,ABCC3,unknown,CHEMBL6966
verapamil,SLCO1B1,unknown,CHEMBL6966
verapamil,SLCO1A2,unknown,CHEMBL6966
verapamil,ABCC1,unknown,CHEMBL6966
verapamil,ABCC4,unknown,CHEMBL6966
verapamil,ABCC10,unknown,CHEMBL6966
verapamil,SLC47A1,unknown,CHEMBL6966
verapamil,SLC47A2,unknown,CHEMBL6966
flumethasone,NR3C1,yes,CHEMBL1201392
flumethasone,CYP3A4,no,CHEMBL1201392
flumethasone,SERPINA6,unknown,CHEMBL1201392
nilutamide,AR,yes,CHEMBL1274
nilutamide,POR,unknown,CHEMBL1274
nilutamide,CYP2C19,unknown,CHEMBL1274
nafarelin,GNRHR,yes,CHEMBL1201309
nafarelin,GNRHR2,yes,CHEMBL1201309
epinephrine,ADRA1A,yes,CHEMBL679
epinephrine,ADRA1B,yes,CHEMBL679
epinephrine,ADRB1,yes,CHEMBL679
epinephrine,ADRB2,yes,CHEMBL679
epinephrine,ADRA2A,yes,CHEMBL679
epinephrine,ADRA2B,yes,CHEMBL679
epinephrine,ADRA1D,unknown,CHEMBL679
epinephrine,TNF,unknown,CHEMBL679
epinephrine,CYP2C9,unknown,CHEMBL679
epinephrine,CYP3A4,unknown,CHEMBL679
epinephrine,COMT,no,CHEMBL679
epinephrine,MAOB,unknown,CHEMBL679
epinephrine,SLC22A2,unknown,CHEMBL679
epinephrine,SLC22A1,unknown,CHEMBL679
sumatriptan,HTR1D,yes,CHEMBL128
sumatriptan,HTR1B,yes,CHEMBL128
sumatriptan,HTR1F,yes,CHEMBL128
sumatriptan,HTR1A,yes,CHEMBL128
sumatriptan,MAOA,unknown,CHEMBL128
sumatriptan,SLCO1A2,unknown,CHEMBL128
sumatriptan,ABCB1,unknown,CHEMBL128
sumatriptan,ABCG2,unknown,CHEMBL128
sumatriptan,SLCO1B1,unknown,CHEMBL128
pirenzepine,CHRM1,yes,CHEMBL9967
cefixime,mrdA,yes,CHEMBL1541
cefixime,SLC22A5,unknown,CHEMBL1541
cefixime,SLC15A1,unknown,CHEMBL1541
cefixime,SLC15A2,unknown,CHEMBL1541
chlorpropamide,ABCC8,yes,CHEMBL498
chlorpropamide,CYP2C9,unknown,CHEMBL498
chlorpropamide,CYP2C19,unknown,CHEMBL498
chlorpropamide,PTGS1,unknown,CHEMBL498
chlorpropamide,SLC15A1,unknown,CHEMBL498
chlorpropamide,SLC15A2,unknown,CHEMBL498
chlorpropamide,SLC22A6,unknown,CHEMBL498
aprepitant,TACR1,yes,CHEMBL1471
aprepitant,CYP3A4,unknown,CHEMBL1471
aprepitant,CYP2C19,unknown,CHEMBL1471
aprepitant,CYP2C9,unknown,CHEMBL1471
galantamine,ACHE,yes,CHEMBL659
galantamine,CHRNA7,yes,CHEMBL659
galantamine,BCHE,unknown,CHEMBL659
galantamine,CYP3A4,no,CHEMBL659
galantamine,CYP2D6,no,CHEMBL659
galantamine,ABCB1,no,CHEMBL659
tamoxifen,ESR1,yes,CHEMBL83
tamoxifen,ESR2,yes,CHEMBL83
tamoxifen,EBP,unknown,CHEMBL83
tamoxifen,PRKCZ,yes,CHEMBL83
tamoxifen,AR,unknown,CHEMBL83
tamoxifen,KCNH2,unknown,CHEMBL83
tamoxifen,NR1I2,unknown,CHEMBL83
tamoxifen,ESRRG,unknown,CHEMBL83
tamoxifen,SHBG,yes,CHEMBL83
tamoxifen,MAPK8,unknown,CHEMBL83
tamoxifen,CYP2D6,unknown,CHEMBL83
tamoxifen,CYP3A4,unknown,CHEMBL83
tamoxifen,CYP3A5,unknown,CHEMBL83
tamoxifen,CYP3A7,unknown,CHEMBL83
tamoxifen,CYP2C9,unknown,CHEMBL83
tamoxifen,CYP2C19,unknown,CHEMBL83
tamoxifen,CYP2B6,unknown,CHEMBL83
tamoxifen,CYP1A1,unknown,CHEMBL83
tamoxifen,CYP1B1,unknown,CHEMBL83
tamoxifen,FMO1,unknown,CHEMBL83
tamoxifen,FMO3,unknown,CHEMBL83
tamoxifen,CYP2C8,unknown,CHEMBL83
tamoxifen,CES1,unknown,CHEMBL83
tamoxifen,CYP19A1,unknown,CHEMBL83
tamoxifen,CYP2A6,unknown,CHEMBL83
tamoxifen,CYP2E1,unknown,CHEMBL83
tamoxifen,UGT1A10,unknown,CHEMBL83
tamoxifen,SULT1A1,unknown,CHEMBL83
tamoxifen,SULT2A1,unknown,CHEMBL83
tamoxifen,CYP1A2,unknown,CHEMBL83
tamoxifen,UGT2B7,unknown,CHEMBL83
tamoxifen,UGT2B17,unknown,CHEMBL83
tamoxifen,SULT1E1,unknown,CHEMBL83
tamoxifen,ALB,unknown,CHEMBL83
tamoxifen,SERPINA7,no,CHEMBL83
tamoxifen,ABCB1,unknown,CHEMBL83
tamoxifen,ABCG2,unknown,CHEMBL83
tamoxifen,ABCC2,unknown,CHEMBL83
tamoxifen,ABCB11,no,CHEMBL83
tamoxifen,ABCA1,unknown,CHEMBL83
isoflurophate,ACHE,yes,CHEMBL1025
isoflurophate,BCHE,yes,CHEMBL1025
isoflurophate,TF,unknown,CHEMBL1025
isoflurophate,BCHE,unknown,CHEMBL1025
isoflurophate,ALB,unknown,CHEMBL1025
losartan,AGTR1,yes,CHEMBL191
losartan,CYP2C9,unknown,CHEMBL191
losartan,CYP3A4,unknown,CHEMBL191
losartan,CYP2C19,unknown,CHEMBL191
losartan,UGT1A1,unknown,CHEMBL191
losartan,UGT1A3,unknown,CHEMBL191
losartan,UGT1A10,unknown,CHEMBL191
losartan,UGT2B7,unknown,CHEMBL191
losartan,UGT2B17,unknown,CHEMBL191
losartan,CYP2C8,no,CHEMBL191
losartan,ALB,unknown,CHEMBL191
losartan,ABCB1,unknown,CHEMBL191
losartan,SLC22A6,unknown,CHEMBL191
losartan,SLC22A12,unknown,CHEMBL191
losartan,SLC2A9,unknown,CHEMBL191
losartan,ABCB11,no,CHEMBL191
thioridazine,DRD2,yes,CHEMBL479
thioridazine,DRD1,yes,CHEMBL479
thioridazine,ADRA1A,yes,CHEMBL479
thioridazine,ADRA1B,yes,CHEMBL479
thioridazine,HTR2A,yes,CHEMBL479
thioridazine,KCNH2,unknown,CHEMBL479
thioridazine,CYP2D6,unknown,CHEMBL479
thioridazine,CYP2C19,unknown,CHEMBL479
thioridazine,CYP2E1,unknown,CHEMBL479
moricizine,SCN5A,yes,CHEMBL1075
warfarin,VKORC1,yes,CHEMBL1464
warfarin,NR1I2,unknown,CHEMBL1464
warfarin,CYP2C9,unknown,CHEMBL1464
warfarin,CYP1A2,unknown,CHEMBL1464
warfarin,CYP2C19,unknown,CHEMBL1464
warfarin,CYP3A4,unknown,CHEMBL1464
warfarin,CYP2C8,unknown,CHEMBL1464
warfarin,CYP2C18,unknown,CHEMBL1464
warfarin,ALB,no,CHEMBL1464
warfarin,ORM1,no,CHEMBL1464
midazolam,GABRQ,yes,CHEMBL655
midazolam,GABRG3,yes,CHEMBL655
midazolam,CYP3A4,unknown,CHEMBL655
midazolam,UGT1A4,unknown,CHEMBL655
midazolam,CYP3A5,unknown,CHEMBL655
midazolam,CYP3A7,unknown,CHEMBL655
trovafloxacin,gyrA,yes,CHEMBL428
trovafloxacin,parC,yes,CHEMBL428
trovafloxacin,TOP2A,unknown,CHEMBL428
trovafloxacin,CYP1A2,no,CHEMBL428
fludrocortisone,NR3C2,yes,CHEMBL1201388
fludrocortisone,NR3C1,unknown,CHEMBL1201388
fludrocortisone,CYP3A4,unknown,CHEMBL1201388
fludrocortisone,HSD11B2,unknown,CHEMBL1201388
fludrocortisone,HSD11B1,unknown,CHEMBL1201388
fludrocortisone,ALB,unknown,CHEMBL1201388
fludrocortisone,SERPINA6,unknown,CHEMBL1201388
mycophenolate mofetil,IMPDH1,yes,CHEMBL1456
mycophenolate mofetil,IMPDH2,yes,CHEMBL1456
mycophenolate mofetil,PTS,unknown,CHEMBL1456
mycophenolate mofetil,UGT1A1,unknown,CHEMBL1456
mycophenolate mofetil,UGT1A7,unknown,CHEMBL1456
mycophenolate mofetil,UGT1A6,unknown,CHEMBL1456
mycophenolate mofetil,UGT1A9,unknown,CHEMBL1456
mycophenolate mofetil,UGT2B7,unknown,CHEMBL1456
mycophenolate mofetil,UGT1A8,unknown,CHEMBL1456
mycophenolate mofetil,UGT1A10,unknown,CHEMBL1456
mycophenolate mofetil,CES1,unknown,CHEMBL1456
mycophenolate mofetil,CYP3A4,unknown,CHEMBL1456
mycophenolate mofetil,CYP3A5,unknown,CHEMBL1456
mycophenolate mofetil,CYP2C8,unknown,CHEMBL1456
mycophenolate mofetil,CES2,unknown,CHEMBL1456
mycophenolate mofetil,SLCO1B1,unknown,CHEMBL1456
mycophenolate mofetil,SLCO1B3,unknown,CHEMBL1456
mycophenolate mofetil,ABCG2,unknown,CHEMBL1456
mycophenolate mofetil,ABCB1,unknown,CHEMBL1456
mycophenolate mofetil,ABCC2,unknown,CHEMBL1456
cephaloglycin,mrcB,yes,CHEMBL1200971
cephaloglycin,SLC22A5,unknown,CHEMBL1200971
flurazepam,GABRQ,yes,CHEMBL968
flurazepam,GABRG3,yes,CHEMBL968
flurazepam,CYP3A4,unknown,CHEMBL968
flurazepam,CYP2E1,unknown,CHEMBL968
flurazepam,CYP2A6,unknown,CHEMBL968
flurazepam,ABCB1,unknown,CHEMBL968
flurazepam,SLC22A2,unknown,CHEMBL968
moexipril,ACE,yes,CHEMBL1165
moexipril,SLC15A1,unknown,CHEMBL1165
moexipril,SLC15A2,unknown,CHEMBL1165
phentolamine,ADRA2A,yes,CHEMBL597
phentolamine,ADRA1A,yes,CHEMBL597
phentolamine,ADRA1B,unknown,CHEMBL597
phentolamine,ADRA1D,unknown,CHEMBL597
fluorescein,SLC22A6,unknown,CHEMBL4297067
fluorescein,ABCB11,unknown,CHEMBL4297067
fluorescein,ABCC1,unknown,CHEMBL4297067
daunorubicin,TOP2A,yes,CHEMBL178
daunorubicin,TOP2B,yes,CHEMBL178
daunorubicin,CYP3A4,unknown,CHEMBL178
daunorubicin,CYP3A5,unknown,CHEMBL178
daunorubicin,POR,unknown,CHEMBL178
daunorubicin,CYP1B1,unknown,CHEMBL178
daunorubicin,AKR1B1,unknown,CHEMBL178
daunorubicin,CBR1,unknown,CHEMBL178
daunorubicin,CBR3,unknown,CHEMBL178
daunorubicin,ABCB1,unknown,CHEMBL178
daunorubicin,ABCC1,unknown,CHEMBL178
daunorubicin,ABCC10,unknown,CHEMBL178
daunorubicin,ABCG2,unknown,CHEMBL178
daunorubicin,ABCC6,unknown,CHEMBL178
furosemide,SLC12A1,yes,CHEMBL35
furosemide,CA2,no,CHEMBL35
furosemide,GPR35,unknown,CHEMBL35
furosemide,PGD,unknown,CHEMBL35
furosemide,UGT1A1,no,CHEMBL35
furosemide,ALB,no,CHEMBL35
furosemide,SERPINA7,no,CHEMBL35
furosemide,SLC22A6,unknown,CHEMBL35
furosemide,SLC22A5,unknown,CHEMBL35
furosemide,SLC22A8,unknown,CHEMBL35
furosemide,ABCC2,unknown,CHEMBL35
furosemide,SLCO2A1,unknown,CHEMBL35
furosemide,SLC22A11,unknown,CHEMBL35
ergotamine,HTR1D,yes,CHEMBL442
ergotamine,HTR1B,yes,CHEMBL442
ergotamine,HTR2A,yes,CHEMBL442
ergotamine,DRD2,unknown,CHEMBL442
ergotamine,ADRA1A,yes,CHEMBL442
ergotamine,ADRA1B,yes,CHEMBL442
ergotamine,ADRA1D,yes,CHEMBL442
ergotamine,ADRA2A,unknown,CHEMBL442
ergotamine,DRD5,unknown,CHEMBL442
ergotamine,HTR1A,unknown,CHEMBL442
ergotamine,HTR1F,unknown,CHEMBL442
ergotamine,HTR2C,unknown,CHEMBL442
ergotamine,HTR2B,unknown,CHEMBL442
ergotamine,ADRA2C,unknown,CHEMBL442
ergotamine,CYP3A4,unknown,CHEMBL442
ergotamine,ABCB1,unknown,CHEMBL442
tizanidine,ADRA2C,unknown,CHEMBL1079
tizanidine,NISCH,no,CHEMBL1079
tizanidine,ADRA1D,unknown,CHEMBL1079
tizanidine,CYP1A2,unknown,CHEMBL1079
nitrofurantoin,ydbK,yes,CHEMBL572
nitrofurantoin,nfsA,yes,CHEMBL572
nitrofurantoin,rpsJ,unknown,CHEMBL572
nitrofurantoin,POR,unknown,CHEMBL572
nitrofurantoin,ABCG2,unknown,CHEMBL572
nitrofurantoin,ABCB11,no,CHEMBL572
nitrofurantoin,ABCB1,unknown,CHEMBL572
nitrofurantoin,ABCC2,unknown,CHEMBL572
nicergoline,ADRA1A,yes,CHEMBL1372950
nicergoline,CYP2D6,unknown,CHEMBL1372950
eplerenone,NR3C2,yes,CHEMBL1095097
eplerenone,CYP3A4,unknown,CHEMBL1095097
eplerenone,CYP3A5,unknown,CHEMBL1095097
eplerenone,CYP11B2,unknown,CHEMBL1095097
amprenavir,pol,yes,CHEMBL116
amprenavir,CYP3A4,unknown,CHEMBL116
amprenavir,CYP2B6,unknown,CHEMBL116
amprenavir,CYP2C19,unknown,CHEMBL116
amprenavir,CYP2C9,unknown,CHEMBL116
amprenavir,CYP2D6,unknown,CHEMBL116
amprenavir,CYP3A5,unknown,CHEMBL116
amprenavir,ABCB1,unknown,CHEMBL116
amprenavir,ABCC1,unknown,CHEMBL116
amprenavir,SLCO1B1,unknown,CHEMBL116
icodextrin,AMY2A,unknown,CHEMBL1201472
methazolamide,CA1,yes,CHEMBL19
methazolamide,CA4,yes,CHEMBL19
methazolamide,CA2,yes,CHEMBL19
methazolamide,CA7,yes,CHEMBL19
methazolamide,CA3,unknown,CHEMBL19
methazolamide,SLC22A6,unknown,CHEMBL19
naltrexone,OPRD1,yes,CHEMBL19019
naltrexone,OPRM1,yes,CHEMBL19019
naltrexone,OPRK1,yes,CHEMBL19019
naltrexone,SIGMAR1,yes,CHEMBL19019
naltrexone,UGT1A1,unknown,CHEMBL19019
delavirdine,pol,yes,CHEMBL593
delavirdine,CYP3A4,unknown,CHEMBL593
delavirdine,CYP2D6,unknown,CHEMBL593
delavirdine,CYP3A5,unknown,CHEMBL593
delavirdine,CYP3A7,unknown,CHEMBL593
delavirdine,CYP2C9,unknown,CHEMBL593
delavirdine,CYP2C19,unknown,CHEMBL593
tamsulosin,ADRA1A,yes,CHEMBL836
tamsulosin,ADRA1D,unknown,CHEMBL836
tamsulosin,ADRA1B,unknown,CHEMBL836
tamsulosin,CYP3A4,unknown,CHEMBL836
tamsulosin,CYP2D6,unknown,CHEMBL836
tamsulosin,ORM1,no,CHEMBL836
porfimer sodium,LDLR,unknown,CHEMBL1201481
porfimer sodium,FCGR1A,unknown,CHEMBL1201481
sufentanil,OPRM1,yes,CHEMBL658
sufentanil,OPRD1,unknown,CHEMBL658
sufentanil,OPRK1,unknown,CHEMBL658
sufentanil,CYP3A4,unknown,CHEMBL658
lamivudine,pol,yes,CHEMBL141
lamivudine,P,yes,CHEMBL141
lamivudine,DCK,unknown,CHEMBL141
lamivudine,CMPK1,unknown,CHEMBL141
lamivudine,PGK1,unknown,CHEMBL141
lamivudine,NME1,unknown,CHEMBL141
lamivudine,NME2,unknown,CHEMBL141
lamivudine,PCYT1A,unknown,CHEMBL141
lamivudine,PCYT2,unknown,CHEMBL141
lamivudine,NT5C,unknown,CHEMBL141
lamivudine,ALB,unknown,CHEMBL141
lamivudine,ABCC1,unknown,CHEMBL141
lamivudine,SLC22A6,unknown,CHEMBL141
lamivudine,ABCG2,unknown,CHEMBL141
lamivudine,SLC22A1,unknown,CHEMBL141
lamivudine,SLC22A2,unknown,CHEMBL141
lamivudine,SLC22A3,unknown,CHEMBL141
lamivudine,ABCB1,unknown,CHEMBL141
lamivudine,ABCC4,unknown,CHEMBL141
lamivudine,ABCC3,unknown,CHEMBL141
lamivudine,ABCC2,unknown,CHEMBL141
diethylcarbamazine,ALOX5,yes,CHEMBL684
diethylcarbamazine,PTGS1,unknown,CHEMBL684
diethylcarbamazine,BCHE,unknown,CHEMBL684
flurbiprofen,PTGS1,unknown,CHEMBL563
flurbiprofen,PTGS2,yes,CHEMBL563
flurbiprofen,CYP2C9,unknown,CHEMBL563
flurbiprofen,UGT2B7,unknown,CHEMBL563
flurbiprofen,UGT1A1,unknown,CHEMBL563
flurbiprofen,UGT1A3,unknown,CHEMBL563
flurbiprofen,UGT1A9,unknown,CHEMBL563
flurbiprofen,UGT2B4,unknown,CHEMBL563
flurbiprofen,ALB,no,CHEMBL563
flurbiprofen,ABCC4,unknown,CHEMBL563
flurbiprofen,SLC22A6,unknown,CHEMBL563
oxacillin,pbp3,yes,CHEMBL819
oxacillin,pbp2a,yes,CHEMBL819
oxacillin,pbpA,yes,CHEMBL819
oxacillin,penA,yes,CHEMBL819
oxacillin,pbp1b,yes,CHEMBL819
oxacillin,pbpA,yes,CHEMBL819
oxacillin,SLC15A1,unknown,CHEMBL819
oxacillin,mecA,unknown,CHEMBL819
oxacillin,SLC15A2,unknown,CHEMBL819
oxacillin,SLC15A1,unknown,CHEMBL819
oxacillin,SLC15A2,unknown,CHEMBL819
apomorphine,DRD4,yes,CHEMBL53
apomorphine,DRD2,yes,CHEMBL53
apomorphine,DRD3,yes,CHEMBL53
apomorphine,DRD5,unknown,CHEMBL53
apomorphine,DRD1,unknown,CHEMBL53
apomorphine,ADRA2C,unknown,CHEMBL53
apomorphine,ADRA2B,unknown,CHEMBL53
apomorphine,HTR1A,unknown,CHEMBL53
apomorphine,HTR2A,unknown,CHEMBL53
apomorphine,HTR2B,unknown,CHEMBL53
apomorphine,HTR2C,unknown,CHEMBL53
apomorphine,ADRA2A,unknown,CHEMBL53
apomorphine,HTR1D,unknown,CHEMBL53
apomorphine,HTR1B,unknown,CHEMBL53
apomorphine,COMT,unknown,CHEMBL53
apomorphine,SULT1A1,unknown,CHEMBL53
apomorphine,SULT1A2,unknown,CHEMBL53
apomorphine,SULT1A3,unknown,CHEMBL53
apomorphine,SULT1E1,unknown,CHEMBL53
apomorphine,SULT1B1,unknown,CHEMBL53
apomorphine,CYP2B6,unknown,CHEMBL53
apomorphine,CYP2C8,unknown,CHEMBL53
apomorphine,CYP3A4,unknown,CHEMBL53
apomorphine,CYP3A5,unknown,CHEMBL53
apomorphine,UGT2B7,unknown,CHEMBL53
apomorphine,ALB,unknown,CHEMBL53
apomorphine,SLC18A2,unknown,CHEMBL53
paroxetine,SLC6A4,yes,CHEMBL490
paroxetine,SLC6A2,unknown,CHEMBL490
paroxetine,HTR2A,unknown,CHEMBL490
paroxetine,ADRA1D,unknown,CHEMBL490
paroxetine,ADRA2C,unknown,CHEMBL490
paroxetine,ADRB3,unknown,CHEMBL490
paroxetine,DRD2,unknown,CHEMBL490
paroxetine,HRH1,unknown,CHEMBL490
paroxetine,HTR7,unknown,CHEMBL490
paroxetine,CHRM5,unknown,CHEMBL490
paroxetine,HTR2B,unknown,CHEMBL490
paroxetine,DRD5,unknown,CHEMBL490
paroxetine,CYP2D6,unknown,CHEMBL490
paroxetine,CYP2C9,unknown,CHEMBL490
paroxetine,CYP2B6,unknown,CHEMBL490
paroxetine,CYP1A2,unknown,CHEMBL490
paroxetine,CYP3A4,no,CHEMBL490
paroxetine,CYP2C19,unknown,CHEMBL490
paroxetine,ABCB1,unknown,CHEMBL490
nedocromil,CYSLTR1,yes,CHEMBL746
nedocromil,CYSLTR2,yes,CHEMBL746
nedocromil,FPR1,unknown,CHEMBL746
nedocromil,PTGDR,unknown,CHEMBL746
nedocromil,HSP90AA1,unknown,CHEMBL746
adefovir dipivoxil,P,yes,CHEMBL922
adefovir dipivoxil,AK2,unknown,CHEMBL922
adefovir dipivoxil,AK4,unknown,CHEMBL922
adefovir dipivoxil,NME1,unknown,CHEMBL922
adefovir dipivoxil,NME2,unknown,CHEMBL922
adefovir dipivoxil,SLC22A6,unknown,CHEMBL922
adefovir dipivoxil,ABCC4,unknown,CHEMBL922
adefovir dipivoxil,ABCC5,unknown,CHEMBL922
adefovir dipivoxil,SLC22A3,unknown,CHEMBL922
azatadine,HRH1,yes,CHEMBL946
azatadine,CYP3A4,unknown,CHEMBL946
clodronic acid,SLC25A4,yes,CHEMBL12318
clodronic acid,SLC25A5,yes,CHEMBL12318
clodronic acid,SLC25A6,yes,CHEMBL12318
clodronic acid,PTGS2,unknown,CHEMBL12318
procaine,SCN10A,yes,CHEMBL569
procaine,GRIN3A,yes,CHEMBL569
procaine,HTR3A,yes,CHEMBL569
procaine,SLC6A3,yes,CHEMBL569
procaine,CHRNA2,unknown,CHEMBL569
procaine,KCNN3,unknown,CHEMBL569
procaine,PLA2G4A,unknown,CHEMBL569
procaine,ASPG,unknown,CHEMBL569
procaine,MAOB,unknown,CHEMBL569
procaine,DNMT1,unknown,CHEMBL569
procaine,DNMT3A,unknown,CHEMBL569
procaine,BCHE,unknown,CHEMBL569
procaine,SLC6A3,unknown,CHEMBL569
procaine,SLC6A2,unknown,CHEMBL569
procaine,SLC6A4,unknown,CHEMBL569
lisinopril,ACE,yes,CHEMBL419213
lisinopril,ACE,yes,CHEMBL1237
lisinopril,REN,unknown,CHEMBL419213
lisinopril,REN,unknown,CHEMBL1237
lisinopril,SLC15A1,unknown,CHEMBL419213
lisinopril,SLC15A1,unknown,CHEMBL1237
lisinopril,SLC15A2,unknown,CHEMBL419213
lisinopril,SLC15A2,unknown,CHEMBL1237
methoxamine,ADRA1A,yes,CHEMBL524
methoxamine,ADRA1B,unknown,CHEMBL524
methoxamine,ADRA1D,unknown,CHEMBL524
imiquimod,TLR7,yes,CHEMBL1282
imiquimod,TLR8,unknown,CHEMBL1282
imiquimod,CYP3A4,unknown,CHEMBL1282
homatropine methylbromide,CHRM2,yes,CHEMBL1200851
homatropine methylbromide,CHRM1,yes,CHEMBL1200851
homatropine methylbromide,CHRM4,yes,CHEMBL1200851
homatropine methylbromide,CHRM5,yes,CHEMBL1200851
homatropine methylbromide,CHRM3,yes,CHEMBL1200851
trimipramine,SLC6A4,yes,CHEMBL644
trimipramine,SLC6A2,yes,CHEMBL644
trimipramine,SLC6A3,unknown,CHEMBL644
trimipramine,HTR2A,unknown,CHEMBL644
trimipramine,HTR1A,unknown,CHEMBL644
trimipramine,ADRA1A,unknown,CHEMBL644
trimipramine,ADRA1B,unknown,CHEMBL644
trimipramine,DRD2,unknown,CHEMBL644
trimipramine,ADRA2B,unknown,CHEMBL644
trimipramine,HRH1,unknown,CHEMBL644
trimipramine,HTR2C,unknown,CHEMBL644
trimipramine,HTR3A,unknown,CHEMBL644
trimipramine,HTR1D,unknown,CHEMBL644
trimipramine,ADRA2A,unknown,CHEMBL644
trimipramine,DRD5,unknown,CHEMBL644
trimipramine,ADRB3,unknown,CHEMBL644
trimipramine,CHRM5,unknown,CHEMBL644
trimipramine,Htr2c,unknown,CHEMBL644
trimipramine,CYP2D6,unknown,CHEMBL644
trimipramine,CYP2C19,unknown,CHEMBL644
trimipramine,CYP2C9,unknown,CHEMBL644
trimipramine,ABCB1,unknown,CHEMBL644
nitroglycerin,NPR1,yes,CHEMBL730
nitroglycerin,ALDH2,unknown,CHEMBL730
rocuronium,CHRNA2,yes,CHEMBL1201244
rocuronium,CHRM2,yes,CHEMBL1201244
rocuronium,HTR3A,unknown,CHEMBL1201244
rocuronium,SLC22A1,unknown,CHEMBL1201244
rocuronium,SLCO1A2,unknown,CHEMBL1201244
thiabendazole,frdA,yes,CHEMBL625
thiabendazole,CYP1A2,unknown,CHEMBL625
thiabendazole,CYP1A1,unknown,CHEMBL625
nateglinide,ABCC8,yes,CHEMBL783
nateglinide,PPARG,unknown,CHEMBL783
nateglinide,CYP2C9,unknown,CHEMBL783
nateglinide,CYP3A4,unknown,CHEMBL783
nateglinide,CYP3A5,unknown,CHEMBL783
nateglinide,CYP3A7,unknown,CHEMBL783
nateglinide,PTGS1,unknown,CHEMBL783
nateglinide,UGT1A9,unknown,CHEMBL783
nateglinide,CYP2D6,unknown,CHEMBL783
nateglinide,ALB,unknown,CHEMBL783
nateglinide,ORM1,unknown,CHEMBL783
nateglinide,ABCC4,unknown,CHEMBL783
nateglinide,SLC16A1,unknown,CHEMBL783
nateglinide,SLC15A1,unknown,CHEMBL783
nateglinide,SLC15A2,unknown,CHEMBL783
nateglinide,SLC22A6,unknown,CHEMBL783
atracurium besylate,CHRNA2,yes,CHEMBL1200527
pralidoxime,ACHE,yes,CHEMBL1420
pralidoxime,BCHE,yes,CHEMBL1420
risperidone,HTR2A,yes,CHEMBL85
risperidone,DRD2,yes,CHEMBL85
risperidone,ADRA1B,unknown,CHEMBL85
risperidone,ADRA2B,unknown,CHEMBL85
risperidone,ADRA1A,unknown,CHEMBL85
risperidone,ADRA2C,unknown,CHEMBL85
risperidone,HRH1,unknown,CHEMBL85
risperidone,HTR2C,unknown,CHEMBL85
risperidone,HTR1D,unknown,CHEMBL85
risperidone,HTR1A,unknown,CHEMBL85
risperidone,HTR7,unknown,CHEMBL85
risperidone,DRD1,unknown,CHEMBL85
risperidone,CYP2D6,unknown,CHEMBL85
risperidone,CYP3A4,unknown,CHEMBL85
risperidone,ALB,unknown,CHEMBL85
risperidone,ORM1,unknown,CHEMBL85
risperidone,ABCB1,unknown,CHEMBL85
naftifine,SQLE,yes,CHEMBL626
esomeprazole,ATP4A,yes,CHEMBL1201320
esomeprazole,DDAH1,unknown,CHEMBL1201320
esomeprazole,CYP2C19,unknown,CHEMBL1201320
esomeprazole,CYP3A4,unknown,CHEMBL1201320
esomeprazole,ABCB1,unknown,CHEMBL1201320
esomeprazole,SLC22A8,unknown,CHEMBL1201320
meclizine,HRH1,yes,CHEMBL1623
meclizine,NR1I3,unknown,CHEMBL1623
meclizine,CYP2D6,no,CHEMBL1623
meclizine,ALB,no,CHEMBL1623
pentamidine,TRDMT1,unknown,CHEMBL55
pentamidine,CYP2C19,unknown,CHEMBL55
pentamidine,CYP1A1,unknown,CHEMBL55
pentamidine,CYP2D6,unknown,CHEMBL55
pentamidine,CYP3A5,unknown,CHEMBL55
pentamidine,CYP4A11,unknown,CHEMBL55
hetacillin,pbp2a,yes,CHEMBL1201116
hetacillin,pbp1b,yes,CHEMBL1201116
hetacillin,pbp3,yes,CHEMBL1201116
hetacillin,pbpA,yes,CHEMBL1201116
hetacillin,penA,yes,CHEMBL1201116
riluzole,SCN5A,yes,CHEMBL744
riluzole,SLC7A11,yes,CHEMBL744
riluzole,CYP1A2,unknown,CHEMBL744
riluzole,CYP1A1,unknown,CHEMBL744
riluzole,ABCG2,unknown,CHEMBL744
hydrocortisone,NR3C1,yes,CHEMBL389621
hydrocortisone,ANXA1,yes,CHEMBL389621
hydrocortisone,CYP3A4,unknown,CHEMBL389621
hydrocortisone,CYP3A5,unknown,CHEMBL389621
hydrocortisone,CYP3A7,unknown,CHEMBL389621
hydrocortisone,CYP11B1,unknown,CHEMBL389621
hydrocortisone,CYP11B2,unknown,CHEMBL389621
hydrocortisone,CYP2C8,unknown,CHEMBL389621
hydrocortisone,AKR1D1,unknown,CHEMBL389621
hydrocortisone,SRD5A2,unknown,CHEMBL389621
hydrocortisone,HSD11B2,unknown,CHEMBL389621
hydrocortisone,HSD11B1,unknown,CHEMBL389621
hydrocortisone,CYP2A6,unknown,CHEMBL389621
hydrocortisone,CYP1B1,unknown,CHEMBL389621
hydrocortisone,CYP2B6,unknown,CHEMBL389621
hydrocortisone,CYP2C9,unknown,CHEMBL389621
hydrocortisone,CYP2C19,unknown,CHEMBL389621
hydrocortisone,SHBG,unknown,CHEMBL389621
hydrocortisone,SERPINA6,unknown,CHEMBL389621
hydrocortisone,ABCB1,unknown,CHEMBL389621
